OSEBuildingID,DataYear,BuildingName,BuildingType,TaxParcelIdentificationNumber,Address,City,State,ZipCode,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,PrimaryPropertyType,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),SteamUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ComplianceStatus,ComplianceIssue
23452,2018,THE TIKI,Multifamily LR (1-4),3879900305,1015 QUEEN ANNE AVE N,SEATTLE,WA,98109,47.62855,-122.35713,MAGNOLIA / QUEEN ANNE,7,1962,4,0,25596,25596,0,Multifamily Housing,92,23.8,23.1,610102,592101,66.7,64.8,Multifamily Housing,25596,NA,,NA,,173535,592101,0,0,0,1.6,0.1,Compliant,No Issue
23453,2018,EDGECLIFF APTS,Multifamily LR (1-4),3879900325,929 QUEEN ANNE AVE N,SEATTLE,WA,98109,47.62801,-122.35701,MAGNOLIA / QUEEN ANNE,7,1948,3,0,23120,23120,0,Multifamily Housing,81,50.3,48.2,1163391,1114079,68.9,66.6,Multifamily Housing,23120,NA,,NA,,62016,211600,9025,902479,0,48.5,2.1,Compliant,No Issue
23454,2018,JEM-WEY APARTMENTS,Multifamily MR (5-9),3879900340,915 QUEEN ANNE AVE N,SEATTLE,WA,98109,47.62763,-122.35669,MAGNOLIA / QUEEN ANNE,7,1958,6,0,39212,39212,0,Multifamily Housing,91,33.4,32.1,1310824,1257330,93.6,89.8,Multifamily Housing,39212,NA,,NA,,368502,1257330,0,0,0,3.4,0.1,Account Requires Verification,Possible Missing Fuel or Data
23457,2018,26 UNIT,Multifamily LR (1-4),3879900375,1000 1ST AVE W,SEATTLE,WA,98119,47.628,-122.35769,MAGNOLIA / QUEEN ANNE,7,1960,4,0,22093,22093,0,Multifamily Housing,90,23.1,22.4,510242,494732,64.7,62.7,Multifamily Housing,22093,Parking,800,NA,,144998,494732,0,0,0,1.3,0.1,Compliant,No Issue
23459,2018,18 WEST MERCER BUILDING,NonResidential,3879900465,18 W MERCER ST,SEATTLE,WA,98119,47.62481,-122.35762,MAGNOLIA / QUEEN ANNE,7,1984,4,0,57110,41298,15812,Office,71,48.5,47.7,1789319,1760773,119.6,118.8,Office,36929,Parking,15921,NA,,425039,1450234,3105,310539,0,20.4,0.5,Compliant,No Issue
23465,2018,CHANDLER HALL APTS,Multifamily LR (1-4),3879900590,119 ROY ST,SEATTLE,WA,98109,47.62526,-122.35471,MAGNOLIA / QUEEN ANNE,7,1924,4,0,51150,51150,0,Multifamily Housing,65,74.5,71,3600013,3431110,98.2,94.5,Multifamily Housing,48320,NA,,NA,,161642,551521,28796,2879589,0,154.4,3,Compliant,No Issue
23466,2018,THE QUEENSBOROUGH,Multifamily MR (5-9),3879900620,101 W OLYMPIC PL,SEATTLE,WA,98119,47.62657,-122.3584,MAGNOLIA / QUEEN ANNE,7,1950,8,0,129860,83306,46554,Multifamily Housing,95,74.4,70.4,6198499,5868592,105.7,101.6,Multifamily Housing,83306,Parking,46554,NA,,384841,1313077,45555,4555516,0,245.4,2.9,Compliant,No Issue
23484,2018,BEACON VIEW APARTMENT BLDG A,Multifamily LR (1-4),7660600235,1701 12TH AVE S,SEATTLE,WA,98144,47.588,-122.3177,GREATER DUWAMISH,2,1968,4,0,35796,35796,0,Multifamily Housing,64,33.3,32.4,2308680,2241024,93.3,90.6,Multifamily Housing,69272,Parking,0,NA,,656806,2241024,0,0,0,6,0.2,Compliant,No Issue
23495,2018,"SHERWOOD APTS BLDG B, C, D,  E",Multifamily LR (1-4),7663700330,3101 NE 145TH ST,SEATTLE,WA,98155,47.73357,-122.29501,NORTH,5,1975,3,0,72671,72671,0,Multifamily Housing,59,36.8,35.8,2165484,2105850,100,97.2,Multifamily Housing,58831,Parking,2112,NA,,587469,2004444,1014,101406,0,10.7,0.1,Compliant,No Issue
23496,2018,MORRISON MANOR APTS 24 UNITS,Multifamily LR (1-4),7663700331,14355 32ND AVE NE,SEATTLE,WA,98125,47.7336,-122.29434,NORTH,5,1967,2,0,22382,22382,0,Multifamily Housing,77,30.8,30.1,690195,673768,86.3,84.3,Multifamily Housing,22382,NA,,NA,,197470,673768,0,0,0,1.8,0.1,Compliant,No Issue
23499,2018,SHERWOOD APTS- BLDG A - 28 UNITS,Multifamily LR (1-4),7663700369,3030 NE 143RD ST,SEATTLE,WA,98125,47.73225,-122.29494,NORTH,5,1977,3,0,27639,27639,0,Multifamily Housing,81,26.1,26.1,620096,620096,73.2,73.2,Multifamily Housing,23726,NA,,NA,,181740,620096,0,0,0,1.7,0.1,Compliant,No Issue
23501,2018,Jackson Park House & Village,Multifamily LR (1-4),7663700390,14378 30TH AVE NE,SEATTLE,WA,98125,47.73316,-122.29595,NORTH,5,1970,2,0,101613,101613,0,Multifamily Housing,100,24.4,23.6,2477368,2395051,59.8,57.7,Multifamily Housing,101613,NA,,NA,,560243,1911550,4835,483502,0,30.8,0.3,Account Requires Verification,Low Outlier - ENERGY STAR Score
23502,2018,MIRRORWOOD APTS,Multifamily LR (1-4),7663700410,14371 30TH AVE NE,SEATTLE,WA,98125,47.73351,-122.29679,NORTH,5,1986,3,0,30942,30942,0,Multifamily Housing,60,32.3,31.5,999041,973634,90.4,88.1,Multifamily Housing,30942,NA,,NA,,285356,973634,0,0,0,2.6,0.1,Compliant,No Issue
23504,2018,ALASKA COPPER CO WHSE,NonResidential,7674800055,3223 6TH AVE S,SEATTLE,WA,98134,47.5746,-122.32637,GREATER DUWAMISH,2,1952,1,0,41308,41308,0,Distribution Center,8,38,36.9,1569686,1525389,88.7,87.5,Distribution Center,41308,NA,,NA,,337314,1150915,3745,374474,0,23,0.6,Compliant,No Issue
23510,2018,SEAVIEW TERRACE CONDOMINIUM,Multifamily LR (1-4),7680600000,7019 47TH AVE SW,SEATTLE,WA,98136,47.53979,-122.39409,SOUTHWEST,1,1978,4,0,39888,39888,0,Multifamily Housing,44,61.7,59.5,2460574,2374994,102.4,99,Multifamily Housing,39888,NA,,NA,,243398,830472,15445,1544522,0,84.2,2.1,Compliant,No Issue
23517,2018,SENTINEL THE CONDOMINIUM,Multifamily MR (5-9),7693700000,320 MELROSE AVE E,SEATTLE,WA,98102,47.6214,-122.32765,EAST,3,1966,7,0,28291,28291,0,Multifamily Housing,92,26.6,26.2,752374,741646,74.5,73.4,Multifamily Housing,28291,NA,,NA,,217364,741646,0,0,0,2,0.1,Compliant,No Issue
23518,2018,SERANA CONDOMINIUMS,Multifamily LR (1-4),7695400000,621 5TH AVE N,SEATTLE,WA,98109,47.62514,-122.34784,MAGNOLIA / QUEEN ANNE,1,1999,4,0,34459,34459,0,Multifamily Housing,75,24.5,24.2,844387,832816,68.6,67.7,Multifamily Housing,34459,NA,,NA,,244084,832816,0,0,0,2.2,0.1,Compliant,No Issue
23519,2018,SERRANO ON CALIFORNIA CONDOMINIUM,Multifamily MR (5-9),7697400000,4847 CALIFORNIA AVE SW,SEATTLE,WA,98116,47.55769,-122.38708,SOUTHWEST,1,2002,6,0,40025,40025,0,Multifamily Housing,88,35.5,34.9,1420024,1396255,77.2,76.6,Multifamily Housing,40025,NA,,NA,,267612,913093,4832,483162,0,28.1,0.7,Compliant,No Issue
23522,2018,SEVEN HIGHLAND DRIVE CONDOMINIUM,Multifamily MR (5-9),7698100000,7 HIGHLAND DR,SEATTLE,WA,98109,47.62933,-122.35628,MAGNOLIA / QUEEN ANNE,7,1968,7,0,35750,30709,5041,Multifamily Housing,100,36.7,35.6,1311777,1274297,74.3,71.8,Multifamily Housing,35750,NA,,NA,,205560,701369,5729,572928,0,32.3,1.1,Compliant,No Issue
23523,2018,700 CROCKETT PLACE CONDOMINIUM,Multifamily MR (5-9),7698120000,700 CROCKETT ST,SEATTLE,WA,98109,47.63781,-122.34421,MAGNOLIA / QUEEN ANNE,7,1984,5,0,34726,34726,0,Multifamily Housing,82,24.8,24.4,861793,846301,69.5,68.2,Multifamily Housing,34726,NA,,NA,,248036,846301,0,0,0,2.3,0.1,Compliant,No Issue
23530,2018,Capitol Hill Townhomes,Multifamily LR (1-4),7698400000,1718 16TH AVE,SEATTLE,WA,98122,47.61701,-122.31171,EAST,1,1980,3,0,49106,49106,0,Multifamily Housing,53,24.5,23.7,1205169,1162817,68.7,66.3,Multifamily Housing,49106,NA,,NA,,340802,1162817,0,0,0,3.1,0.1,Compliant,No Issue
23543,2018,THORNTON CREEK,Multifamily LR (1-4),8633100000,12534 15TH AVE NE,SEATTLE,WA,98125,47.72048,-122.31233,NORTH,5,2002,3,0,30870,30870,0,Multifamily Housing,75,24.6,24.6,797026,797026,69,69,Multifamily Housing,32360,NA,,NA,,233595,797026,0,0,0,2.1,0.1,Compliant,No Issue
23552,2018,TOBIRA,Multifamily MR (5-9),8653700000,108 5TH AVE S,SEATTLE,WA,98104,47.6015,-122.32722,DOWNTOWN,2,2001,7,0,109284,109284,0,Multifamily Housing,100,22,21.6,1731572,1701678,61.6,60.6,Multifamily Housing,78669,Parking,30615,NA,,498734,1701679,0,0,0,4.5,0,Compliant,No Issue
23557,2018,TOWNE TERRACE CONDOMINIUM,Multifamily LR (1-4),8664800000,550 ALOHA ST,SEATTLE,WA,98109,47.62741,-122.34577,MAGNOLIA / QUEEN ANNE,7,1981,4,0,24570,24570,0,Multifamily Housing,71,28.9,28.4,710107,697541,80.9,79.5,Multifamily Housing,24570,Parking,2780,NA,,204438,697541,0,0,0,1.9,0.1,Compliant,No Issue
23558,2018,TRACE LOFTS,Multifamily MR (5-9),8664950000,1408 12TH AVE,SEATTLE,WA,98122,47.61323,-122.31641,EAST,3,2007,5,0,50749,50749,0,Multifamily Housing,70,33.3,32.6,1692462,1654420,92.5,90.4,Multifamily Housing,39432,Retail Store,11317,NA,,477692,1629885,245,24535,0,5.7,0.1,Compliant,No Issue
23559,2018,TRACE NORTH,Multifamily MR (5-9),8664970000,1412 12TH AVE,SEATTLE,WA,98122,47.61343,-122.31641,EAST,3,2007,6,0,91520,91520,0,Multifamily Housing,51,36.9,36.6,3380150,3353019,102,101.2,Multifamily Housing,82368,Retail Store,9152,NA,,961373,3280203,728,72816,0,12.6,0.1,Compliant,No Issue
23560,2018,TRAMONTI AT LAKE UNION CONDOMINIUM,Multifamily LR (1-4),8669900000,2920 EASTLAKE AVE E,SEATTLE,WA,98102,47.64786,-122.32378,LAKE UNION,4,2004,4,0,62504,51376,11128,Multifamily Housing,90,26.9,26.3,1380421,1348649,58.2,57.3,Multifamily Housing,51376,NA,,NA,,256033,873584,4751,475065,0,27.6,0.5,Account Requires Verification,Possible Energy Data Error
23567,2018,HAMRICK APTS,Multifamily LR (1-4),3879900650,702 2ND AVE W,SEATTLE,WA,98119,47.62584,-122.35896,MAGNOLIA / QUEEN ANNE,7,1947,3,0,22604,22604,0,Multifamily Housing,56,63.7,60.5,1440980,1367930,82,78.6,Multifamily Housing,22604,NA,,NA,,56934,194261,11737,1173669,0,62.9,2.8,Compliant,No Issue
23571,2018,GLEN EDEN APTS,Multifamily LR (1-4),3879900685,921 1ST AVE W,SEATTLE,WA,98119,47.62752,-122.35831,MAGNOLIA / QUEEN ANNE,7,1929,3,0,36282,31400,4882,Multifamily Housing,96,32.5,31.4,1018945,986142,68.5,66,Multifamily Housing,31400,Parking,4882,NA,,173459,591841,3943,394301,0,22.5,0.7,Compliant,No Issue
23574,2018,OLYMPIC WEST APTS,Multifamily MR (5-9),3879900720,110 W OLYMPIC PL,SEATTLE,WA,98119,47.62692,-122.35893,MAGNOLIA / QUEEN ANNE,7,1970,9,0,54820,44547,10273,Multifamily Housing,55,57,55.2,2538637,2458293,137.2,132.5,Multifamily Housing,44547,Parking,10273,NA,,556077,1897334,5610,560959,0,34.9,0.8,Compliant,No Issue
23575,2018,HADLEY HOUSE COOP APTS,Multifamily MR (5-9),3879900925,919 2ND AVE W,SEATTLE,WA,98119,47.62747,-122.35961,MAGNOLIA / QUEEN ANNE,7,1960,6,0,44016,37296,6720,Multifamily Housing,100,21.9,21.1,815086,787828,61.2,59.1,Multifamily Housing,37296,Parking,6720,NA,,230899,787828,0,0,0,2.1,0.1,Account Requires Verification,Low Outlier - ENERGY STAR Score
23576,2018,OLYMPUS MANOR COOP APT,Multifamily LR (1-4),3879900965,220 W OLYMPIC PL,SEATTLE,WA,98119,47.627,-122.36028,MAGNOLIA / QUEEN ANNE,7,1930,3,0,31552,28564,2988,Multifamily Housing,69,58.4,55,1843650,1735847,76.4,72.8,Multifamily Housing,31552,NA,,NA,,79571,271498,14643,1464349,0,78.5,2.7,Compliant,No Issue
23577,2018,OLYMPIC ARMS & GRAYSON,Multifamily LR (1-4),3879901010,209 W OLYMPIC PL,SEATTLE,WA,98119,47.62643,-122.35956,MAGNOLIA / QUEEN ANNE,7,1925,3,0,29533,29533,0,Multifamily Housing,96,46.4,44.9,1371235,1325302,65.6,63.9,Multifamily Housing,29533,NA,,NA,,83198,283872,10414,1041430,0,56.1,1.9,Compliant,No Issue
23578,2018,VIKING APT,Multifamily LR (1-4),3879901040,715 2ND AVE W,SEATTLE,WA,98119,47.6261,-122.35953,MAGNOLIA / QUEEN ANNE,7,1930,3,0,20688,20688,0,Multifamily Housing,22,80.7,78.4,1669160,1622891,104.1,101.8,Multifamily Housing,20688,NA,,NA,,67309,229658,13932,1393233,0,74.6,3.6,Compliant,No Issue
23579,2018,HALLMARK APTS,Multifamily LR (1-4),3879901050,705 2ND AVE,SEATTLE,WA,98104,47.60304,-122.33362,DOWNTOWN,7,1946,3,0,22972,22972,0,Multifamily Housing,58,63.6,59.9,1460168,1376527,80.6,76.8,Multifamily Housing,22972,NA,,NA,,53482,182482,11940,1194045,0,63.9,2.8,Compliant,No Issue
23589,2018,LOW INCOME ELDERLY APT,Multifamily LR (1-4),3879901430,320 W ROY ST,SEATTLE,WA,98119,47.62611,-122.36129,MAGNOLIA / QUEEN ANNE,7,1985,4,0,49034,45494,3540,Multifamily Housing,95,25.9,25.3,1267945,1240942,72.4,70.9,Multifamily Housing,49034,Parking,3540,NA,,363699,1240942,0,0,0,3.3,0.1,Compliant,No Issue
23590,2018,500 WEST OLYMPIC PLACE CO-OP,Multifamily LR (1-4),3879901620,500 W OLYMPIC PL,SEATTLE,WA,98119,47.627,-122.36372,MAGNOLIA / QUEEN ANNE,7,1962,4,0,33164,27008,6156,Multifamily Housing,94,22.9,22.7,619264,613923,64.2,63.6,Multifamily Housing,27008,Parking,6156,NA,,179930,613923,0,0,0,1.6,0.1,Compliant,No Issue
23594,2018,SKYLINE HOUSE APTS,Multifamily MR (5-9),3879901925,600 W OLYMPIC PL,SEATTLE,WA,98119,47.62767,-122.36518,MAGNOLIA / QUEEN ANNE,7,1955,6,0,88422,75086,13336,Multifamily Housing,77,70.2,67.7,5269513,5085050,98.8,96.2,Multifamily Housing,75086,NA,,NA,,315370,1076042,40090,4009008,0,215.8,2.9,Compliant,No Issue
23605,2018,HILLCOURT APTS,Multifamily LR (1-4),7663700821,3022 NE 140TH ST,SEATTLE,WA,98125,47.73052,-122.29555,NORTH,5,1985,4,0,56074,56074,0,Multifamily Housing,88,26,25.5,1456378,1429137,72.7,71.4,Multifamily Housing,56074,Parking,0,NA,,418856,1429137,0,0,0,3.8,0.1,Compliant,No Issue
23609,2018,DEL MAR APTS,Multifamily LR (1-4),7663700860,14033 32ND AVE NE,SEATTLE,WA,98125,47.73108,-122.29422,NORTH,5,1981,4,0,43132,43132,0,Multifamily Housing,58,29.5,28.7,1272825,1236153,82.6,80.2,Multifamily Housing,43132,NA,,NA,,362296,1236153,0,0,0,3.3,0.1,Compliant,No Issue
23610,2018,PARKWAY 1 APARTMENTS,Multifamily MR (5-9),7663700871,14019 32ND AVE NE,SEATTLE,WA,98125,47.73072,-122.29476,NORTH,5,1968,5,1,25671,25671,0,Multifamily Housing,97,25.7,25.1,659975,643850,72,70.2,Multifamily Housing,25671,NA,,NA,,188702,643850,0,0,0,1.7,0.1,Compliant,No Issue
23611,2018,PARKWAY 2 APARTMENTS,Multifamily LR (1-4),7663700870,14023 32ND AVE NE,SEATTLE,WA,98125,47.73082,-122.29418,NORTH,5,1993,4,0,31379,25550,5829,Multifamily Housing,77,28.7,28,900984,877446,80.4,78.3,Multifamily Housing,31379,Parking,5829,NA,,257165,877446,0,0,0,2.3,0.1,Compliant,No Issue
23612,2018,HIDDEN STREAMS APARTMENT,Multifamily LR (1-4),7663700880,3032 NE 140TH ST,SEATTLE,WA,98125,47.73014,-122.29514,NORTH,5,1969,4,0,24052,24052,0,Multifamily Housing,83,25.9,25,623228,601295,72.6,70,Multifamily Housing,24052,Parking,1280,NA,,176229,601295,0,0,0,1.6,0.1,Compliant,No Issue
23615,2018,PROMENADE @ THE PARK APTS,Multifamily MR (5-9),7663700891,3215 NE 143RD ST,SEATTLE,WA,98125,47.73182,-122.29322,NORTH,5,2003,6,0,119355,72985,46370,Multifamily Housing,81,27.9,27.7,2033946,2022846,78,77.6,Multifamily Housing,72985,NA,,NA,,592862,2022846,0,0,0,5.4,0.1,Compliant,No Issue
23618,2018,SALMON BAY WATERWAY,NonResidential,7666200070,1120 W EWING ST,SEATTLE,WA,98119,47.65674,-122.37223,MAGNOLIA / QUEEN ANNE,1,1957,1,0,38255,38255,0,Non-Refrigerated Warehouse,76,22.2,21.1,1117282,1057240,41,39.6,Non-Refrigerated Warehouse,50223,NA,,NA,,147076,501822,5554,555418,0,30.8,0.8,Compliant,No Issue
23632,2018,SEVENTY-O-ONE CONDOMINIUM,Multifamily LR (1-4),7698500000,7001 SAND POINT WAY NE,SEATTLE,WA,98115,47.67965,-122.26401,NORTHEAST,4,1970,4,0,144779,144779,0,Multifamily Housing,63,29.2,29.2,4222562,4222562,81.7,81.7,Multifamily Housing,144779,NA,,NA,,1237562,4222562,0,0,0,11.3,0.1,Compliant,No Issue
23633,2018,7300 WOODLAWN AVENUE CONDOMINIUM,Multifamily LR (1-4),7698510000,7300 WOODLAWN AVE NE,SEATTLE,WA,98115,47.6815,-122.32507,NORTHWEST,6,1967,3,0,20210,20210,0,Multifamily Housing,88,28.3,27.8,566300,555532,66.2,64.9,Multifamily Housing,20000,Parking,700,NA,,119583,408018,1475,147515,0,8.9,0.4,Compliant,No Issue
23637,2018,J&E APTS,Multifamily LR (1-4),7701400030,7910 RAINIER AVE S,SEATTLE,WA,98118,47.53104,-122.26968,SOUTHEAST,2,1956,2,2,21708,21708,0,Multifamily Housing,63,65.4,62.5,1418997,1357379,98,95.1,Multifamily Housing,21708,NA,,NA,,106888,364701,9927,992678,0,53.7,2.5,Compliant,No Issue
23639,2018,SEWARD PARK TOWNHOMES,Multifamily LR (1-4),7701420000,7322 RAINIER AVE S,SEATTLE,WA,98118,47.53647,-122.2688,SOUTHEAST,2,2006,2,0,55842,55842,0,Multifamily Housing,45,31.9,31.9,1366008,1366008,89.4,89.4,Multifamily Housing,42762,Parking,13080,NA,,400354,1366008,0,0,0,3.6,0.1,Compliant,No Issue
23641,2018,SHANNON CONDOMINIUM,Multifamily HR (10+),7714600000,601 BELMONT AVE E,SEATTLE,WA,98102,47.62464,-122.32444,EAST,3,1970,12,0,97160,81857,15303,Multifamily Housing,19,42,40.1,4534720,4328908,117.6,112.2,Multifamily Housing,108000,Parking,12000,NA,,1268730,4328907,0,0,0,11.6,0.1,Compliant,No Issue
23643,2018,SHEFFIELD CONDOMINIUM,Multifamily LR (1-4),7732050000,200 17TH AVE E,SEATTLE,WA,98112,47.61991,-122.3098,SHARED: CENTRAL &amp; EAST,1,1929,4,0,23875,23875,0,Multifamily Housing,51,61.4,58.8,1466573,1403316,84.2,81.4,Multifamily Housing,23875,NA,,NA,,78712,268566,11348,1134750,0,61,2.6,Compliant,No Issue
23657,2018,THE SIENA CONDOMINIUM,Multifamily MR (5-9),7787750000,326 QUEEN ANNE AVE N,SEATTLE,WA,98109,47.62177,-122.35636,MAGNOLIA / QUEEN ANNE,7,2001,6,0,22551,22551,0,Multifamily Housing,72,40.2,39.6,906001,892069,103.1,101.8,Multifamily Housing,22551,Parking,4200,NA,,227614,776619,1154,115450,0,8.2,0.4,Compliant,No Issue
23660,2018,SIGNATURE PLACE CONDOMINIUM,Multifamily LR (1-4),7792100000,801 2ND AVE N,SEATTLE,WA,98109,47.62657,-122.35334,MAGNOLIA / QUEEN ANNE,7,1994,4,0,26964,22660,4304,Multifamily Housing,97,24.4,24,552268,544494,54.9,54.6,Multifamily Housing,22664,NA,,NA,,111437,380224,1643,164270,0,9.7,0.4,Compliant,No Issue
23671,2018,AREIS BUILDING,NonResidential,2902200925,2358 EASTLAKE AVE E,SEATTLE,WA,98102,47.64168,-122.32562,LAKE UNION,4,1959,4,0,50333,32297,18036,Office,78,33,32.1,1660152,1615575,92.4,89.9,Office,50333,NA,,NA,,473498,1615575,0,0,0,4.3,0.1,Compliant,No Issue
23674,2018,2345 EASTLAKE,NonResidential,2902201025,2345 EASTLAKE AVE E,SEATTLE,WA,98102,47.64113,-122.32625,LAKE UNION,4,2000,3,0,57132,35224,21908,Office,69,55.1,55.1,1857007,1857007,154.3,154.3,Office,33705,Parking,21908,NA,,544258,1857007,0,0,0,5,0.1,Compliant,No Issue
23677,2018,STEWART MANOR,Multifamily MR (5-9),3277800690,6339 34TH AVE SW,SEATTLE,WA,98126,47.54539,-122.37544,DELRIDGE NEIGHBORHOODS,1,1968,6,0,49510,49510,0,Multifamily Housing,36,55.1,53.3,2729253,2638104,137.1,132.3,Multifamily Housing,49510,NA,,NA,,632678,2158697,4794,479407,0,31.2,0.6,Compliant,No Issue
23679,2018,ALDER CREST APTS.,Multifamily LR (1-4),3277801539,6520 35TH AVE SW,SEATTLE,WA,98126,47.54371,-122.37605,DELRIDGE NEIGHBORHOODS,1,1977,3,0,23664,23664,0,Multifamily Housing,24,51.5,50.1,1139455,1109224,144.2,140.4,Multifamily Housing,22124,Parking,0,NA,,325095,1109224,0,0,0,3,0.1,Compliant,No Issue
23680,2018,"SGT JOSE CANGAS, SR. APARTMENTS",Multifamily LR (1-4),3278601900,6025 LANHAM PL SW,SEATTLE,WA,98126,47.54733,-122.37377,DELRIDGE NEIGHBORHOODS,1,2006,3,0,42169,41369,800,Multifamily Housing,69,30.7,30.1,1125526,1102070,86,84.2,Multifamily Housing,36628,NA,,NA,,322998,1102070,0,0,0,2.9,0.1,Compliant,No Issue
23681,2018,PROVIDENCE ELIZABETH HOUSE,Multifamily LR (1-4),3278603180,3201 SW GRAHAM ST,SEATTLE,WA,98126,47.54634,-122.37349,DELRIDGE NEIGHBORHOODS,1,2006,4,0,56334,56334,0,Multifamily Housing,82,33.9,33.3,1930304,1893274,74.8,73.4,Multifamily Housing,56934,NA,,NA,,367299,1253224,6400,640050,0,37.3,0.7,Compliant,No Issue
23682,2018,BRIDGE PARK HOLIDAY RETIREMENT,Multifamily LR (1-4),3278603190,3204 SW MORGAN ST,SEATTLE,WA,98126,47.54542,-122.3734,DELRIDGE NEIGHBORHOODS,1,2008,3,0,144682,144682,0,Senior Care Community,98,30.8,30.3,4455548,4390704,75.7,74.4,Senior Care Community,120513,Restaurant,24169,NA,,1030576,3516325,8744,874380,0,55.8,0.4,Compliant,No Issue
23689,2018,SALVATION ARMY,NonResidential,3298700490,9050 16TH AVE SW,SEATTLE,WA,98106,47.52172,-122.35487,DELRIDGE NEIGHBORHOODS,1,1957,2,0,24224,24224,0,Worship Facility,20,43.9,42.7,1063805,1033311,87.3,86,Worship Facility,24224,Parking,0,NA,,167289,570790,4625,462521,0,26.1,1.1,Compliant,No Issue
23691,2018,WESTWOOD CHRISTIAN COMMUNITY,NonResidential,3298700615,9252 16TH AVE SW,SEATTLE,WA,98106,47.51989,-122.35489,DELRIDGE NEIGHBORHOODS,1,1963,1,0,23706,23706,0,Worship Facility,73,18.5,17.5,439055,415034,30.5,29.4,Worship Facility,23706,NA,,NA,,43890,149752,2653,265282,0,14.5,0.6,Compliant,No Issue
23695,2018,HIGHLAND QUEEN ANNE,Multifamily MR (5-9),3299400000,900 WARREN AVE N,SEATTLE,WA,98109,47.62742,-122.35361,MAGNOLIA / QUEEN ANNE,7,1963,5,0,27288,27288,0,Multifamily Housing,81,47.6,45.3,1299913,1237497,70.9,68.5,Multifamily Housing,27288,NA,,NA,,95374,325415,9121,912082,0,49.3,1.8,Compliant,No Issue
23708,2018,ANNE VISTA APTS,Multifamily LR (1-4),3505100761,2416 54TH PL SW,SEATTLE,WA,98116,47.58229,-122.40147,SOUTHWEST,1,1957,3,0,20184,20184,0,Multifamily Housing,100,8.3,8.1,168468,163791,23.4,22.7,Multifamily Housing,20184,NA,,NA,,48004,163791,0,0,0,0.4,0,Compliant,No Issue
23713,2018,STARLITER,Multifamily LR (1-4),3524049011,8708 RAINIER AVE S,SEATTLE,WA,98118,47.52481,-122.26961,SOUTHEAST,2,1962,4,0,21540,21540,0,Multifamily Housing,76,38.3,37.2,825276,801311,107.3,104.2,Multifamily Housing,21540,NA,,NA,,234851,801311,0,0,0,2.1,0.1,Compliant,No Issue
23716,2018,SAARS MARKET (2012),NonResidential,3524049132,9000 RAINIER AVE S,SEATTLE,WA,98118,47.52262,-122.26922,SOUTHEAST,2,1959,1,2,67450,67450,0,Supermarket/Grocery Store,86,88.3,88.3,3777094,3777094,205.5,205.5,Supermarket/Grocery Store,42760,NA,,NA,,807785,2756162,10209,1020932,0,61.6,0.9,Compliant,No Issue
23722,2018,NORTH BEACH (SPS-DISTRICT),SPS-District K-12,3526039024,9018 24TH AVE NW,SEATTLE,WA,98117,47.69497,-122.38704,BALLARD,6,1958,1,0,39971,39971,0,K-12 School,58,47.5,45.1,2025225,1923190,77.4,74.9,K-12 School,42659,NA,,NA,,197023,672242,12509,1250947,0,68.2,1.7,Compliant,No Issue
23723,2018,DOMAINE,Multifamily MR (5-9),3528900665,2483 BIRCH AVE N,SEATTLE,WA,98109,47.64163,-122.34634,MAGNOLIA / QUEEN ANNE,7,2006,6,0,67796,56035,11761,Multifamily Housing,11,72.1,69.7,4038352,3908356,165.2,160.8,Multifamily Housing,56035,Parking,11761,NA,,821766,2803865,10133,1013343,0,61.3,1.1,Compliant,No Issue
23725,2018,THE HUDSON,Multifamily LR (1-4),3528900745,2450 AURORA AVE N,SEATTLE,WA,98109,47.64115,-122.34575,MAGNOLIA / QUEEN ANNE,7,1987,4,0,120693,112150,8543,Multifamily Housing,82,33.9,32.9,4097373,3972465,71,69,Multifamily Housing,120693,Parking,14857,NA,,695648,2373550,15989,1598915,0,91.3,0.8,Compliant,No Issue
23742,2018,1419 ELLIOTT AVE,NonResidential,7666201760,1415 ELLIOTT AVE W,SEATTLE,WA,98119,47.63063,-122.37428,MAGNOLIA / QUEEN ANNE,7,1979,2,0,43016,37616,5400,Office,94,38.3,36.9,1647812,1586777,46.5,45,Office,43016,NA,,NA,,45121,153954,14328,1432823,0,76.5,2,Compliant,No Issue
23744,2018,1430-1448 Elliott Ave W,NonResidential,7666201815,1436 ELLIOTT AVE W,SEATTLE,WA,98119,47.63128,-122.37387,MAGNOLIA / QUEEN ANNE,7,1940,2,0,20671,20671,0,Office,93,35.4,33.3,731091,687353,53.4,51.1,Office,20671,NA,,NA,,56186,191708,4956,495645,0,26.8,1.3,Compliant,No Issue
